V20,V10,V8,prod_V13_V16,inter_V20_V10,inter_V20_V8,diff_V10_V16,V11,V13,inter_V20_diff_V10_V16,V17,V5,V19,inter_V10_V8,log_V18,inter_V8_diff_V10_V16,ratio_V8_V9,inter_V10_diff_V10_V16,ratio_V11_V12,V18,V16,V14,log_V7,ratio_V13_V16,inter_V5_V8,Y
1.0,-0.48222442899702095,-0.4781144781144783,0.13244817281257887,-0.48222442899702095,-0.4781144781144783,-0.40168485544706156,0.41642651296829974,0.4169491525423724,-0.40168485544706156,0.31428571428571417,0.0,0.3191489361702129,0.23055848120396297,0.8398684229044159,0.1920513450285615,-0.43484552659365555,0.19370225005471017,0.7791463576135678,1.0,-0.2845461978740799,-0.2849740932642488,0.0,0.5520398553231965,-0.0,0
0.0,0.25660377358490544,0.2585858585858589,-0.06793056277185047,0.0,0.0,0.4215967834577827,0.743515850144092,0.744067796610169,0.0,-0.028571428571428976,0.0,-0.03191489361702105,0.06635410710882411,0.32579773609781326,0.10901896622746718,0.9353972310753896,0.10818332556652527,0.5043414231111403,0.3333333333333333,-0.758789860997547,-0.7616580310880829,0.925109929535273,1.4162856842013871,0.0,0
0.0,-1.0724925521350548,-1.0666666666666669,0.7237089316481532,-0.0,-0.0,-1.1774842044801843,0.30403458213256473,0.3033898305084744,-0.0,0.7428571428571428,0.0,0.7446808510638296,1.1439920556107253,-0.9128148897488533,1.2559831514455302,-0.590890981515038,1.2628430395616677,0.3717199746989622,-0.6666666666666666,0.5985282093213411,0.604737231680237,1.3565661886755245,-0.15430025708130132,-0.0,0
0.0,-0.11837140019860991,-0.11582491582491579,-1.2222095409423386,-0.0,-0.0,0.22324334673559232,-0.8559077809798271,-0.8559322033898309,0.0,0.17142857142857132,0.0,0.1702127659574469,0.013710357464081413,-0.9128148897488533,-0.02585714184412247,0.4544948644063297,-0.026425627538115833,-0.47181312857409,-0.6666666666666666,-1.4554374488961572,-1.4618800888230943,0.0,0.807170350107363,-0.0,0
1.0,-0.2144985104270109,-0.21144781144781138,0.09103362741329142,-0.2144985104270109,-0.21144781144781138,-0.213287382730232,0.024495677233429228,0.023728813559321528,-0.213287382730232,-0.6000000000000004,0.0,-0.6063829787234039,0.04535524058860701,-1.6373568287889175,0.04509915028773928,0.1794529775748249,0.04574982588851054,-0.08431669470562793,-1.0,0.01308258381030284,0.014063656550703019,0.0,0.019631641397191882,-0.0,0
1.0,-0.20417080436941415,-0.20067340067340084,0.5616266554324181,-0.20417080436941415,-0.20067340067340084,-0.13210798391728906,1.115273775216138,1.1152542372881353,-0.13210798391728906,0.8857142857142856,0.0,0.8936170212765957,0.04097164963103398,0.6012557970577493,0.02651055838878934,-0.5458316472262839,0.026972593340014537,1.8471651703262961,0.6666666666666666,-0.2910874897792311,-0.29237601776461886,0.0,1.1006599747277617,-0.0,0
1.0,-0.633167825223436,-0.628956228956229,-0.15969101073644548,-0.633167825223436,-0.628956228956229,-0.7363584147041934,-0.7146974063400575,-0.715254237288136,-0.7363584147041934,-0.25714285714285723,0.0,-0.25531914893616986,0.398234847648949,-0.3987442029422507,0.4631372116725365,-0.5881299347266257,0.4662384560232311,-0.42902743549013067,-0.3333333333333333,0.523303352412102,0.5292376017764621,0.0,-0.719791777960333,-0.0,0
0.0,0.2780536246276068,0.2801346801346804,-0.9258801463857976,0.0,0.0,0.5043078690407812,-0.65850144092219,-0.6576271186440682,0.0,0.971428571428571,0.0,0.9787234042553191,0.07789246319534313,0.32579773609781326,0.14127412358314154,0.40847809114034894,0.14022463091501366,0.12313695914272459,0.3333333333333333,-1.0237121831561733,-1.0281273131014064,1.3023633414072375,0.3868781592015245,0.0,0
4.0,-0.22641509433962279,-0.22356902356902358,-0.22804706098405933,-0.9056603773584911,-0.8942760942760943,-0.04633352479417991,0.41642651296829974,0.4169491525423724,-0.18533409917671964,-0.1142857142857144,0.0,-0.1170212765957445,0.050619401562797824,-0.3987442029422507,0.010358740896745947,-0.08989258096301375,0.010490609387361495,0.7791463576135678,-0.3333333333333333,-0.74897792313982,-0.7527757216876388,0.0,1.094263894968792,-0.0,0
1.0,0.4568023833167826,0.4579124579124581,-0.3596546050451302,0.4568023833167826,0.4579124579124581,0.5709362435381965,-0.06628242074927945,-0.06610169491525433,0.5709362435381965,0.08571428571428541,0.0,0.08510638297872344,0.20917550212485675,1.4089262264617437,0.2614388185898813,-0.31123919411964834,0.2608050367701792,1.0171951636454952,2.0,-0.5723630417007357,-0.5721687638786087,1.1751099295352732,0.44378976245441293,0.0,0
3.0,1.1018867924528302,1.1016835016835018,0.8208403506973831,3.3056603773584907,3.3050505050505055,0.7394217882443038,-0.17002881844380419,-0.1694915254237288,2.2182653647329116,0.42857142857142855,0.0,0.4361702127659574,1.2139304999682359,0.0,0.8146087848940614,3.1775035672530434,0.8147591025182518,-0.22951705016296078,0.0,1.3638593622240403,1.3730569948186533,1.0619818783608963,-0.7123175087844684,0.0,0
1.0,-0.12790466732869907,-0.12525252525252506,0.13743633449652656,-0.12790466732869907,-0.12525252525252506,0.08539153743059535,1.4365994236311237,1.4355932203389827,0.08539153743059535,-0.17142857142857185,0.0,-0.17021276595744642,0.016020382574503698,0.32579773609781326,-0.010695505698377584,-0.21559343188551622,-0.010921976187746454,4.810702194271967,0.3333333333333333,-0.9059689288634506,-0.908216136195411,0.0,2.3613523796017573,-0.0,0
1.0,0.3273088381330684,0.3286195286195288,0.40149722447018593,0.3273088381330684,0.3286195286195288,0.26000382921692494,0.2492795389048993,0.24915254237288115,0.26000382921692494,1.057142857142857,0.0,1.063829787234042,0.10756007610029458,0.0,0.08544233579653834,-0.009302111182572058,0.08510155125114044,0.2740723288705221,0.0,0.22240392477514365,0.22427831236121407,1.160964047443681,0.03176203757737261,0.0,0
0.0,0.8428997020854022,0.8430976430976433,-1.3645448011476524,0.0,0.0,0.8504690790733296,-2.020172910662824,-2.020338983050848,0.0,0.2857142857142857,0.0,0.2872340425531914,0.7106467521959083,-0.9128148897488533,0.7170284760941474,0.17522791277264543,0.7168601333837559,-1.4849802731394528,-0.6666666666666666,-0.176614881439084,-0.1739452257586973,0.0,-1.3628568910412118,0.0,0
3.0,0.13664349553128097,0.13872053872053894,-0.1491870311676041,0.4099304865938429,0.41616161616161684,0.07466973004020637,-0.49855907780979813,-0.4983050847457629,0.2240091901206191,1.057142857142857,0.0,1.063829787234042,0.01895525931275685,0.32579773609781326,0.010358225177294638,-0.18242237191500976,0.010203132923070896,-0.32925062911843866,0.3333333333333333,0.22894521668029477,0.23316062176165808,0.0,-0.4581706337756841,0.0,0
1.0,-0.015094339622641612,-0.012121212121212203,-1.063612640857855,-0.015094339622641612,-0.012121212121212203,0.04786521156423486,-1.5028818443804033,-1.5033898305084747,0.04786521156423486,-0.5428571428571429,0.0,-0.5425531914893612,0.00018296169239565712,-0.3987442029422507,-0.00058018438259679,-0.5286183424994041,-0.0007224937594601537,-0.9524313459668639,-0.3333333333333333,-0.2812755519215044,-0.2820133234641009,0.0,-0.9369530694236109,-0.0,0
1.0,-0.6776564051638532,-0.6734006734006737,-1.1589890857289364,-0.6776564051638532,-0.6734006734006737,-0.2737890101474252,-0.37175792507204625,-0.3711864406779663,-0.2737890101474252,-1.7142857142857146,0.0,-1.7234042553191482,0.4563342795716185,0.0,0.18436970380297998,-0.6770753791996628,0.18553487638987387,0.228219261789735,0.0,-1.635322976287817,-1.6439674315321988,0.0,1.9522146322139862,-0.0,0
0.0,-0.6363455809334659,-0.631649831649832,-0.5282006697224598,-0.0,-0.0,-0.5211564235113924,-0.5331412103746397,-0.5322033898305089,-0.0,0.11428571428571388,1.0,0.11702127659574497,0.4019475790677383,0.32579773609781326,0.3291883671741995,-0.15123088398773185,0.3316355870765644,0.3992754623926466,0.3333333333333333,-0.408830744071954,-0.4093264248704665,0.0,-0.09339344226678119,-0.631649831649832,0
1.0,0.18272095332671281,0.18451178451178482,0.0887729827092367,0.18272095332671281,0.18451178451178482,0.2638330461420635,0.47982708933717594,0.4796610169491522,0.2638330461420635,0.1999999999999998,0.0,0.2021276595744684,0.03371416916600633,-0.3987442029422507,0.0486803061568522,0.2239148171030904,0.04820782571016845,0.019638740689238203,-0.3333333333333333,-0.38920686835650037,-0.39008142116950406,0.0,0.7076712849324505,0.0,0
1.0,-0.11598808341608748,-0.11313131313131325,0.8617686246957981,-0.11598808341608748,-0.11313131313131325,-0.3212713000191465,0.22190201729106634,0.22203389830508452,-0.3212713000191465,0.3999999999999996,0.0,0.40425531914893637,0.013121884184446273,0.32579773609781326,0.036345844042570144,0.4256143620597333,0.03726364234581563,0.2019415184440721,0.3333333333333333,0.8798037612428461,0.8874907475943746,1.2610985298396133,-0.3353822597509691,-0.0,0
0.0,0.11360476663356503,0.11582491582491579,0.22407670672693766,0.0,0.0,-0.044801838024124144,-0.3328530259365993,-0.3322033898305086,-0.0,-0.14285714285714285,0.0,-0.13829787234042537,0.013158262532641872,0.32579773609781326,-0.00518916911794569,-0.2902677796850391,-0.005089702353485404,0.5843070278911704,0.3333333333333333,0.6443172526574003,0.6506291635825314,0.0,-0.5434690232106175,0.0,0
1.0,-0.5346573982125125,-0.5306397306397309,-0.5884427126055191,-0.5346573982125125,-0.5306397306397309,-0.41317250622247786,-0.5951008645533142,-0.5949152542372884,-0.41317250622247786,-0.2857142857142857,0.0,-0.2872340425531914,0.28371045777202697,-0.9128148897488533,0.2192457474096382,-0.7681419411984627,0.22090573718985312,-0.9153672885382664,-0.6666666666666666,-0.45134914145543725,-0.4507772020725388,1.201838730514401,-0.11242085392997156,-0.0,0
1.0,0.6903674280039721,0.6909090909090914,0.20092579091041077,0.6903674280039721,0.6909090909090914,0.5579169059927244,-0.21037463976945234,-0.21016949152542405,0.5579169059927244,-0.34285714285714314,0.0,-0.34042553191489333,0.47698113207547194,-0.3987442029422507,0.38546986232224617,0.3644043418269862,0.38516765943013104,-0.005031076390112218,-0.3333333333333333,0.4448078495502867,0.4507772020725388,0.0,-0.3822792072607635,0.0,0
4.0,0.007149950347567021,0.009427609427609661,0.5207785644841467,0.028599801390268083,0.037710437710438645,-0.152019911928011,0.005763688760806998,0.005084745762711455,-0.608079647712044,-0.31428571428571467,0.0,-0.31914893617021245,6.740693930366382e-05,-0.9128148897488533,-0.001433184354876907,0.37201895952209285,-0.0010869348221267902,0.10162316887476903,-0.6666666666666666,0.6639411283728541,0.66839378238342,0.0,-0.3586594147113201,0.0,0
2.0,0.7459781529294937,0.7461279461279465,-0.03267847275861676,1.4919563058589873,1.492255892255893,0.5923798583189739,-0.5605187319884727,-0.5610169491525427,1.1847597166379478,0.5428571428571425,1.0,0.5425531914893618,0.5565951471016023,-0.3987442029422507,0.44199116701509994,0.7997779001228094,0.4419024325414233,-0.2783862976736162,-0.3333333333333333,0.5265739983646776,0.5321983715766099,1.042481250360578,-0.6293560525123691,0.7461279461279465,0
2.0,0.1580933465739823,0.1602693602693604,0.037859332417910625,0.3161866931479646,0.3205387205387208,-0.05628948879954047,-0.6974063400576369,-0.6966101694915255,-0.11257897759908093,-0.8285714285714286,0.0,-0.8297872340425526,0.02533751951825442,0.32579773609781326,-0.009021480359791677,0.011253806536314546,-0.008898993661258046,-0.6075859003687093,0.3333333333333333,0.8765331152902706,0.8830495928941524,1.3213505547155622,-0.8300385020717682,0.0,0
0.0,-0.7857000993048661,-0.7811447811447815,0.06367310146421383,-0.0,-0.0,-0.9507945625119668,-0.6282420749279538,-0.628813559322034,-0.0,-0.2857142857142857,0.0,-0.2872340425531914,0.6137455321169327,0.32579773609781326,0.7427082104470586,-0.6576673387211041,0.747039382184179,-0.05212865476243442,0.3333333333333333,0.8111201962387575,0.8193930421909702,0.0,-0.7720370602568585,-0.0,0
0.0,0.1191658391261172,0.12121212121212126,0.8870353384161195,0.0,0.0,-0.07926479035037366,0.3054755043227664,0.3050847457627114,-0.0,1.1142857142857139,0.0,1.1170212765957446,0.01444434413649906,0.6012557970577493,-0.009607853375802871,0.4244591702232438,-0.009445655255258034,-0.18686198385290043,0.6666666666666666,0.8143908421913331,0.8208734270910437,1.2267226489021297,-0.2604772470755696,0.0,0
2.0,-0.3026812313803376,-0.298989898989899,1.060076827001513,-0.6053624627606752,-0.597979797979798,-0.3488416618801456,1.1296829971181552,1.1288135593220332,-0.6976833237602912,0.14285714285714285,0.0,0.14893617021276603,0.09049863079654538,0.0,0.10430013324901322,-0.17651489511473245,0.10558782377464584,0.48287018507660906,0.0,0.22894521668029477,0.23316062176165808,1.3648579046593243,0.5991538833122698,-0.0,0
3.0,0.25978152929493575,0.26127946127946144,-0.38974264797410074,0.7793445878848073,0.7838383838383843,0.26306720275703643,-0.6066282420749278,-0.6067796610169495,0.7892016082711093,1.7142857142857142,0.0,1.7234042553191489,0.06787557802453545,0.6012557970577493,0.06873405701665333,-0.11019963982234703,0.06834000023956387,-0.6173865877161738,0.6666666666666666,-0.06868356500408802,-0.06735751295336806,0.0,-0.3744046751761338,0.0,0
0.0,-0.33048659384309836,-0.32727272727272716,1.3202941036682783,-0.0,-0.0,-0.4882251579551986,0.9034582132564839,0.9033898305084742,-0.0,-0.8285714285714286,0.0,-0.8297872340425526,0.10815924889410489,1.0503396751378777,0.15978277896715584,-0.3438329087782057,0.16135186948112226,1.3513101967400702,1.3333333333333333,0.7097301717089133,0.7142857142857144,0.0,0.12770936106950193,-0.0,0
2.0,-0.4345580933465739,-0.4309764309764311,0.7776152202948474,-0.8691161866931478,-0.8619528619528622,-0.6444572085008619,0.07492795389048974,0.0745762711864403,-1.2889144170017237,0.31428571428571417,0.0,0.3191489361702129,0.18728429612242922,0.8398684229044159,0.27774586763673514,-0.41202261277630764,0.28005409576958995,0.34516195921016407,1.0,0.9484873262469341,0.9570688378978534,1.1308904890142533,-0.4432715376812711,-0.0,0
1.0,-0.260575968222443,-0.25723905723905727,0.4557113125674325,-0.260575968222443,-0.25723905723905727,-0.3993873252919782,-0.03602305475504323,-0.03559322033898319,-0.3993873252919782,-2.0142857142857147,0.0,-2.0106382978723403,0.06703031640469578,0.32579773609781326,0.10273801903133715,0.058113918124374934,0.10407073898372901,-0.7133645798790061,0.3333333333333333,0.6181520850367951,0.6254626202812733,0.0,-0.3608652800891146,-0.0,0
2.0,0.709433962264151,0.7097643097643103,0.8616405904705678,1.418867924528302,1.4195286195286205,0.639862148190695,0.9293948126801151,0.9288135593220334,1.27972429638139,-0.7714285714285717,0.0,-0.7765957446808507,0.5035309065497748,-0.3987442029422507,0.45415131595487745,0.495938117919488,0.4539399390937761,0.9875456886403914,-0.3333333333333333,0.173344235486509,0.17690599555884517,0.0,0.513505206740127,0.0,0
3.0,0.6903674280039721,0.6909090909090914,0.9209036241768713,2.0711022840119164,2.072727272727274,0.4131725062224773,0.14265129682997124,0.14237288135593218,1.2395175186674319,-1.5142857142857145,0.0,-1.5212765957446799,0.47698113207547194,0.32579773609781326,0.2854646406628027,0.6918846886154592,0.2852408404427668,-0.2085801232849013,0.3333333333333333,1.0629599345870813,1.0695780903034793,1.1148579046593243,-0.45341468320401207,0.0,0
2.0,-0.815888778550149,-0.8107744107744109,-0.22255193549920235,-1.631777557100298,-1.6215488215488219,-0.6597740762014171,0.15850144092219018,0.15932203389830468,-1.3195481524028343,-0.5142857142857145,0.0,-0.5106382978723402,0.6615017436864509,0.32579773609781326,0.5349279378764353,-0.6402094563350282,0.5383022651510272,0.38923286630316245,0.3333333333333333,-0.5560098119378576,-0.5573649148778684,1.2144952487818932,0.6213494465034435,-0.0,0
0.0,-0.2566037735849057,-0.2531986531986531,0.08751074630697256,-0.0,-0.0,-0.22017997319548188,0.16858789625360213,0.16779661016949124,-0.0,0.17142857142857132,0.0,0.1702127659574469,0.06497172987739024,-0.9128148897488533,0.05574927267441155,0.03798033712931722,0.05649901198978404,-0.1910248260561216,-0.6666666666666666,-0.13082583810302492,-0.1280532938564028,0.0,0.22931462798406554,-0.0,0
2.0,0.08818272095332667,0.0902356902356905,-0.4559441020678496,0.17636544190665335,0.180471380471381,0.08003063373540073,-0.7608069164265131,-0.7610169491525427,0.16006126747080146,0.1999999999999998,0.0,0.2021276595744684,0.00795722869208472,0.0,0.007221619475113622,0.1882937690083012,0.007057319042406735,-1.0744845859438068,0.0,0.006541291905151711,0.009622501850481212,0.0,-0.5240662174261439,0.0,0
1.0,0.25501489572989083,0.25723905723905727,0.3712733876659717,0.25501489572989083,0.25723905723905727,0.2768523836875359,0.6181556195965419,0.6186440677966099,0.2768523836875359,-0.42857142857142855,0.0,-0.42553191489361675,0.06559979135947361,-0.3987442029422507,0.0712172461741675,0.4142844893031203,0.0706014817586487,0.35881327898638116,-0.3333333333333333,-0.14717906786590332,-0.14581791265729085,0.0,0.5746273139507392,0.0,0
4.0,-0.09294935451837155,-0.09023569023569011,0.45688948609454605,-0.3717974180734862,-0.36094276094276045,-0.029484970323569233,0.9193083573487033,0.9186440677966098,-0.11793988129427693,-2.0142857142857147,0.0,-2.0106382978723403,0.008387349161927118,-2.8759694546355843,0.002660596648726109,-0.2877443046688574,0.002740608959569101,0.2321090008333246,-1.3333333333333333,-0.2714636140637771,-0.2716506291635825,0.0,0.9262448181711591,-0.0,0
1.0,-1.289374379344588,-1.283501683501684,-0.8192509157195313,-1.289374379344588,-1.283501683501684,-1.2295615546620722,-1.2420749279538905,-1.2423728813559325,-1.2295615546620722,0.1999999999999998,0.0,0.2021276595744684,1.6549141865527175,-0.9128148897488533,1.5781443253777174,-0.9480318052447089,1.585365166408376,-1.085334859034671,-0.6666666666666666,-0.07195421095666359,-0.07179866765358987,0.0,-0.8286313236575854,-0.0,0
3.0,-0.15650446871896714,-0.15353535353535366,-0.36614943210678047,-0.4695134061569014,-0.460606060606061,-0.12368370668198372,-0.5201729106628241,-0.5203389830508478,-0.3710511200459512,0.7142857142857143,0.0,0.7234042553191488,0.02402896893462932,0.6012557970577493,0.018989821631981357,0.23751506821790508,0.01935705280345643,-0.05516407026551538,0.6666666666666666,-0.13082583810302492,-0.13101406365655066,0.0,-0.27477563878633204,-0.0,0
3.0,-0.23912611717974197,-0.23569023569023578,0.505826203885451,-0.7173783515392259,-0.7070707070707074,-0.7039058012636421,-0.7968299711815563,-0.7966101694915255,-2.1117174037909265,0.7999999999999997,0.0,0.8085106382978723,0.056359690917784325,-0.3987442029422507,0.16590372420355207,-0.6481466254636,0.16832226111646983,-0.7811641815907183,-0.3333333333333333,2.006950122649224,2.006661732050333,1.3213505547155622,-1.143983260800328,-0.0,0
2.0,0.27328699106256193,0.2747474747474749,-0.026021986321676623,0.5465739821251239,0.5494949494949498,0.09228412789584493,-0.6743515850144093,-0.674576271186441,0.18456825579168987,-0.48571428571428604,0.0,-0.48936170212765934,0.07508491067577464,-1.6373568287889175,0.0253548310986564,-0.25431686942093956,0.025220051635488096,-0.3124650464366042,-1.0,0.7162714636140644,0.7231680236861585,0.0,-0.7654614388771671,0.0,0
1.0,0.8389275074478653,0.8390572390572395,0.3926512234543184,0.8389275074478653,0.8390572390572395,0.6046333524794181,-0.2867435158501441,-0.2864406779661019,0.6046333524794181,0.7142857142857143,0.0,0.7234042553191488,0.7039081981683776,-0.9128148897488533,0.5073219913733032,1.5314526911213806,0.5072435513154048,-0.11472062001473451,-0.6666666666666666,0.8569092395748166,0.8652849740932643,0.0,-0.6012422893233262,0.0,0
2.0,-0.3416087388282027,-0.3380471380471381,0.2858512804877455,-0.6832174776564054,-0.6760942760942762,-0.2446869615163703,0.7896253602305476,0.7898305084745757,-0.4893739230327406,0.457142857142857,0.0,0.4574468085106383,0.11547985649276618,0.32579773609781326,0.0827157270580592,-0.7990124706768499,0.08358720433131223,1.8294598235136523,0.3333333333333333,-0.3761242845461978,-0.3767579570688378,0.0,0.9426265411230679,-0.0,0
1.0,1.0494538232373387,1.0491582491582496,0.19562982977591103,1.0494538232373387,1.0491582491582496,1.2525368562129047,1.877521613832853,1.877966101694915,1.2525368562129047,-0.8000000000000002,0.0,-0.7978723404255316,1.1010431357601174,0.8398684229044159,1.3141093750705093,1.0061626332035283,1.3144795924983097,1.332568870015171,1.0,-1.0433360588716272,-1.045891931902295,1.0804820237218407,3.1549098425456807,0.0,0
1.0,0.5767626613704071,0.5777777777777781,1.4546718427843186,0.5767626613704071,0.5777777777777781,0.23166762397089766,0.45389048991354464,0.45423728813559316,0.23166762397089766,-0.42857142857142855,0.0,-0.42553191489361675,0.33324064879179094,0.0,0.13385240496096315,-0.03749219031470809,0.13361723535481365,0.744128973104662,0.0,1.3704006541291913,1.378978534418949,1.1462406251802892,-0.41591274043291687,0.0,0
4.0,0.3853028798411124,0.3865319865319869,-0.6310949221820263,1.5412115193644496,1.5461279461279476,0.527283170591614,-0.44236311239193066,-0.4423728813559324,2.109132682366456,-0.1142857142857144,0.0,-0.1170212765957445,0.14893188756148062,1.2386126258466674,0.20381181139366109,0.033480482056886356,0.2031637241207014,0.1289192676103697,1.6666666666666667,-0.6802943581357317,-0.6831976313841601,0.0,0.21869673055477115,0.0,0
2.0,-1.008937437934459,-1.0033670033670037,-0.22234630477383366,-2.017874875868918,-2.0067340067340074,-1.0963048056672415,-0.7867435158501439,-0.7864406779661021,-2.192609611334483,-0.20000000000000032,1.0,-0.20212765957446793,1.0123345336850802,1.0503396751378777,1.0999960676391856,-0.4629965953042939,1.1061029618251415,-0.36921876904542333,1.3333333333333333,0.5134914145543747,0.518874907475944,0.0,-0.7585649308382957,-1.0033670033670037,0
0.0,-0.46871896722939416,-0.4646464646464648,-0.6895302598868449,-0.0,-0.0,-0.5226881102814477,-1.2564841498559076,-1.2559322033898308,-0.0,-2.0142857142857147,0.0,-2.0106382978723403,0.21778861103588018,0.8398684229044159,0.24286518255501618,-0.14265892466290536,0.24499383123420385,-0.035953052845477514,1.0,0.2878168438266561,0.29089563286454495,1.271865710312585,-0.9699924393756114,-0.0,0
2.0,-0.9072492552135057,-0.9023569023569027,-0.5335651744320824,-1.8144985104270115,-1.8047138047138054,-0.7930308251962479,-0.5835734870317002,-0.5830508474576273,-1.5860616503924958,0.7714285714285712,0.0,0.7765957446808507,0.8186626276000661,1.2386126258466674,0.7155968388976246,-0.69163472854045,0.7194766255206477,-0.11404462771022375,1.6666666666666667,-0.36304170073589526,-0.36195410806809764,1.160964047443681,-0.16808559610524076,-0.0,0
2.0,-0.5267130089374379,-0.5225589225589226,-0.5539109767685777,-1.0534260178748758,-1.0451178451178451,-0.43078690407811615,-0.6340057636887607,-0.6338983050847461,-0.8615738081562323,-1.2285714285714289,0.0,-1.2340425531914885,0.27523858244811567,1.5644103619444802,0.2251115404475543,-0.010851209192710553,0.22690106645782798,-0.6660794553563153,2.3333333333333335,-0.34341782502044127,-0.34418948926720955,0.0,-0.22231138211312446,-0.0,0
1.0,-0.1739821251241312,-0.17104377104377094,-0.767831594902298,-0.1739821251241312,-0.17104377104377094,0.013402259237985619,-0.5907780979827089,-0.5898305084745766,0.013402259237985619,-0.6571428571428574,0.0,-0.6595744680851058,0.029758558775440605,0.0,-0.002292372960571276,0.5272416119067113,-0.002331753543689257,-0.04286235561494313,0.0,-0.7882256745707277,-0.7897853441894894,0.0,0.18962824256264973,-0.0,0
