puntaje_crediticio,log_ingreso_anual,log_ingreso_por_dependiente,log_cuota_mensual_estimada,puntaje_crediticio log_ratio_deuda_ingreso,log_ratio_deuda_ingreso,dias_desde_inicio,log_monto_prestamo,log_ingreso_anual log_ratio_deuda_ingreso,carga_familiar,nivel_educacion,solicitud_anio,num_dependientes,categoria_score,nivel_ingresos,estado_civil_Divorciado,proposito_prestamo_Vehiculo,proposito_prestamo_Negocios,prestamo_aprobado
-0.06796116504854369,0.9586970008603845,0.7441456742505413,-0.823649066946591,0.05324343896053282,-0.7834391732764114,0.4314789687924016,-1.2225294873053636,-0.7510807857766347,0.07961079168509512,1.0,2022.0,0.0,1.0,3.0,0.0,0.0,0.0,0
1.0388349514563107,0.058200970775145064,0.12090558856499001,0.15886742365074547,-0.406316537447985,-0.3911271341789015,0.3812754409769335,-0.5805386203856837,-0.02276397890571249,0.07961079168509512,1.0,2022.0,0.0,3.0,2.0,0.0,0.0,0.0,1
-0.9902912621359223,1.3118724065104355,0.9885822693559075,0.2983912284866131,0.7023560144758901,-0.7092418577550655,-0.3880597014925373,-0.5854152755591417,-0.9304348227310698,-0.16240601503759394,2.0,2021.0,0.0,0.0,3.0,1.0,0.0,0.0,0
-1.0776699029126213,-0.6549118913503463,-0.7487350048585759,-0.4873074076216274,0.18227946891616326,-0.16914220989517853,-0.3120759837177748,-0.7151796741113785,0.11077324458962863,0.44132069303694016,1.0,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.44660194174757284,1.295296473415525,0.6009928338398491,-0.05030683501072918,0.08695316139366897,-0.19469947007712834,0.383989145183175,0.6294475444958181,-0.2521935369667759,12.18045112781955,4.0,2022.0,1.0,1.0,3.0,1.0,0.0,1.0,0
0.8155339805825242,0.05845131520372332,0.7640497882592205,1.3019975976336877,-0.10260500033962916,-0.12581327422597385,-0.27408412483039346,-0.1482133424932763,-0.007353951348594877,-0.6766917293233082,3.0,2021.0,-1.0,2.0,2.0,1.0,0.0,0.0,1
-1.174757281553398,-0.624539543616807,-0.3516193341164176,-0.2736251629316783,-0.279007232906401,0.2375020247054488,-0.5454545454545454,-0.20193233928691334,-0.1483294061176086,0.6090225563909776,1.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-2.1941747572815533,-0.22835754104299794,0.5655445993988096,-1.022831760527563,1.472976810309597,-0.6713124400968518,-0.22523744911804613,-1.5236628586942802,0.1532992580920919,-0.6766917293233082,3.0,2021.0,-1.0,0.0,1.0,1.0,0.0,1.0,0
0.0,-0.358308859584753,-1.017276442809607,1.9127357015608362,0.0,0.796560503600031,-0.42740841248303935,0.4819721734314425,-0.28541468563518363,3.6090225563909772,3.0,2021.0,3.0,1.0,1.0,0.0,0.0,0.0,0
0.4368932038834951,0.24039629415041522,0.2470038717951194,0.7731512922200157,-0.26079336711449586,-0.5969270402842906,-0.7924016282225237,-0.9426627440008251,-0.14349904836251906,1.4661654135338344,4.0,2020.0,0.0,2.0,2.0,0.0,0.0,0.0,0
0.941747572815534,0.31974246911997295,-0.07419005007503814,-0.569415366602535,-0.11326482577746383,-0.12027089747503891,0.6784260515603799,0.044629639723723254,-0.03845571372194406,-0.03383458646616534,0.0,2023.0,1.0,3.0,2.0,0.0,1.0,0.0,1
-0.3592233009708738,-0.5620425067794492,-0.30836536781136326,0.1273309071518588,-0.22895173905768668,0.6373521384578845,0.723202170963365,0.2098766800411925,-0.358218993600112,-0.03383458646616534,1.0,2023.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.3106796116504854,-0.12028495157862726,0.6403434395148349,0.6750258389736641,-0.41494194794443157,1.3355943949461393,-0.5318860244233379,1.033128002195849,-0.16065190712478233,-0.6766917293233082,4.0,2020.0,-1.0,1.0,1.0,0.0,1.0,0.0,0
0.9029126213592233,1.3118724065104355,1.6315634128644076,-0.5578230111619012,-0.7106595149548246,-0.7870745165628702,-0.8385345997286295,-0.9955227457250905,-1.0325413401463701,-0.6766917293233082,4.0,2020.0,-1.0,3.0,3.0,1.0,1.0,0.0,1
-1.4466019417475728,1.2885249187577492,0.12245977752591321,-2.1217042749903747,1.2995056720381701,-0.8983160014760505,0.4966078697421981,-2.2953119728098894,-1.1575025528207141,2.537593984962406,3.0,2022.0,3.0,0.0,3.0,1.0,0.0,0.0,1
-0.30097087378640774,0.2501730446420693,0.8967435921007068,0.5962036159278632,0.003131997193326885,-0.010406313255247393,-0.5481682496607869,0.1388002498650823,-0.0026033790705643637,-0.6766917293233082,3.0,2020.0,-1.0,1.0,2.0,0.0,0.0,0.0,1
0.1553398058252427,-0.0701392868304346,0.03208084652560405,0.9153564591838885,0.22812750956961322,1.4685708428543853,-0.18724559023066487,1.1542278146468545,-0.10300451157777683,0.7518796992481203,1.0,2021.0,0.0,1.0,1.0,0.0,0.0,0.0,1
0.34951456310679613,0.058674473258150825,-0.2548736133956001,2.2181156650514855,0.3548168709519484,1.0151704918902968,-0.8398914518317503,0.9406309268827563,0.05956459387888104,0.2756892230576441,3.0,2020.0,1.0,2.0,2.0,0.0,0.0,0.0,1
-0.3883495145631068,0.39266574311656516,0.9953651632476499,0.1880477594388219,0.028783816678737223,-0.07411832794774835,-0.5183175033921302,0.15841451211853966,-0.029103728322159884,-0.6766917293233082,1.0,2020.0,-1.0,1.0,2.0,0.0,0.0,1.0,0
0.02912621359223301,-0.9231787006252187,0.08464729618432718,-0.3882500291344535,0.008037245864113567,0.2759454413345658,0.6037991858887382,-0.3745307102373703,-0.25474695397469693,-0.6766917293233082,1.0,2023.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
-1.9320388349514563,-0.3076704692318185,-0.7752584327380221,0.39511418978463303,-1.7799313772496956,0.9212710143553701,0.6268656716417911,0.6124607169421927,-0.2834478852763901,1.8947368421052633,3.0,2023.0,2.0,0.0,1.0,0.0,0.0,0.0,1
-0.5048543689320388,-1.4424822819251266,-0.9177076117899846,-0.16215843867149832,-0.14023439658652587,0.2777719778540801,-0.5563093622795116,-0.7407460483143163,-0.4006811564698092,-0.3909774436090225,1.0,2020.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.3592233009708738,0.22033833946084502,0.8760944954720482,0.6017412672845986,0.07296140404780184,0.2031087734303673,-0.3012211668928087,0.36109315365649197,0.04475264986757613,-0.6766917293233082,2.0,2021.0,-1.0,2.0,2.0,0.0,0.0,0.0,1
-0.7572815533980582,0.41974825870923826,-0.004976364937781899,1.29020929380434,-0.0713075630724417,0.09416255123668583,-0.7014925373134329,0.3832173527213746,0.03952456691721831,1.8947368421052633,4.0,2020.0,1.0,0.0,2.0,0.0,0.0,1.0,0
0.04854368932038835,-0.4892561558048588,-0.6340885628080773,0.5230847412230487,0.06731315154040493,1.3866509217323415,-0.819538670284939,0.8047975131315721,-0.6784274994100296,0.12687969924812034,1.0,2020.0,1.0,1.0,1.0,0.0,1.0,0.0,0
0.34951456310679613,1.1650399719442817,0.24398483765524465,1.9035880477118656,0.11366811636331112,0.3252171107061401,0.9986431478968792,1.1542278146468545,0.37889093353288184,4.144736842105263,4.0,2023.0,2.0,2.0,3.0,0.0,1.0,0.0,1
-0.2621359223300971,-1.0863970425500205,-0.02831883817170106,-0.2710198924689327,-0.32984965471693733,1.258315349475724,0.33242876526458615,0.2973011007514856,-1.367030074265722,-0.6766917293233082,4.0,2022.0,-1.0,1.0,0.0,0.0,0.0,0.0,1
0.13592233009708737,-1.2782714035283134,-0.16111828084547344,-0.269866345150102,0.07224566381518627,0.5315216694974418,0.10719131614654002,-0.3876981534512537,-0.6794289504742073,-0.6766917293233082,3.0,2022.0,-1.0,1.0,0.0,0.0,0.0,0.0,1
-0.7475728155339806,0.07979448557172038,0.7788217521386575,-1.027869092698101,0.03059746087454377,-0.04092907103997413,0.5495251017639078,-0.020351249855850843,-0.0032659141685631343,-0.6766917293233082,1.0,2023.0,-1.0,0.0,2.0,0.0,0.0,0.0,0
-0.1553398058252427,0.7413348126911284,0.21759357280394545,-1.5518270923605366,0.12091932341527552,-0.7784181444858362,0.6974219810040706,-1.3452603995909467,-0.5770684693377832,0.35187969924812035,2.0,2023.0,1.0,1.0,3.0,0.0,0.0,0.0,1
0.47572815533980584,1.253450802015529,0.948147997194874,-0.5324154778056902,-0.3261802849890806,-0.6856442725280674,0.6309362279511533,-0.5288546370195973,-0.8594213632976601,-0.2619451855445064,2.0,2023.0,0.0,2.0,3.0,0.0,0.0,0.0,1
0.1262135922330097,-0.46971337045409756,-0.24446461115225782,-0.5533367817133094,0.004863698599409168,0.03853545813378033,-0.9335142469470827,-0.31194691702619093,-0.018100619922010727,-0.16240601503759394,2.0,2020.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.44660194174757284,0.7667323598042143,0.611285069140728,0.1631108204102419,0.2390705670754718,-0.535310182799426,-0.5970149253731343,-0.39919193993594165,-0.4104396396850292,-0.06444683136412459,1.0,2020.0,0.0,1.0,3.0,0.0,0.0,1.0,0
-2.2427184466019416,-0.13166674815372167,-0.010502465896171513,-0.15665184621123363,-0.4624693406684754,0.2062092731119176,0.3310719131614654,0.11486608459069085,-0.027150904429788868,0.0,4.0,2022.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.0,-0.2395190283700828,-0.08514720362246406,-0.3332642090263543,-0.0,-0.3000037907375976,-0.2225237449118046,-0.6259020820551784,0.07185661646481102,1.8947368421052633,1.0,2021.0,0.0,1.0,1.0,0.0,1.0,0.0,1
-1.5825242718446602,0.6099035755983385,1.1457190872119964,0.5538408408955434,-0.6653897133925042,0.42046098453636765,0.9796472184531886,0.8510191367044652,0.25644065786832837,-0.6766917293233082,3.0,2023.0,-1.0,0.0,3.0,0.0,0.0,0.0,1
0.9029126213592233,0.42387113134255666,1.0169629324529852,-0.45161279520944986,-0.18336996135758404,-0.20308716150356082,0.3514246947082768,-0.0007587224903177511,-0.08608278490766284,-0.6766917293233082,0.0,2022.0,-1.0,3.0,2.0,0.0,0.0,0.0,1
-0.2524271844660194,-1.3683477631430767,-0.8664006467783589,0.42334653986192977,-0.27864411781939524,1.103859389822989,0.9280868385345997,-0.007983809033758043,-1.5104635268887685,-0.309344790547798,3.0,2023.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.33980582524271846,1.0866768985658437,0.18974977803379028,0.19511695576832935,-0.19183962274847033,-0.5645566040883555,-0.5671641791044776,-0.25009747823904377,-0.613490619595599,0.7518796992481203,4.0,2020.0,2.0,2.0,3.0,0.0,0.0,0.0,1
0.9320388349514563,1.009116012007286,1.4220206670230935,-0.7463782014975512,-0.35313756631241644,-0.3788871805226968,0.7449118046132972,0.11702105046771039,-0.38234112060974845,-0.6766917293233082,1.0,2023.0,-1.0,3.0,3.0,0.0,0.0,0.0,1
-1.058252427184466,-0.6037477888588039,0.30573075329173055,1.8175250081307364,-1.3106547230645436,1.2385085915197063,-0.32971506105834464,0.6261215475367314,-0.7477468236126542,-0.6766917293233082,1.0,2021.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
-0.5436893203883495,-0.0007686298067487183,0.0800925012986898,-0.4506038874183079,0.22297222045870366,-0.4101096197722585,0.9932157394843962,-0.659878664359485,0.0003152224777913414,0.03759398496240601,3.0,2023.0,0.0,1.0,1.0,0.0,1.0,0.0,1
-0.22330097087378642,0.29657846193887294,0.928861554722907,-1.12025948262116,0.09722178261948979,-0.43538450477423685,-0.6540027137042063,-0.5010438945263737,-0.12912566677796106,-0.6766917293233082,3.0,2020.0,-1.0,1.0,2.0,0.0,0.0,0.0,1
-0.6019417475728155,0.10892254598205152,0.7989817681456818,-0.34851221503185803,0.1253351668974812,-0.20821809984581557,0.05563093622795115,-0.231730517795415,-0.02267964555475124,-0.6766917293233082,3.0,2022.0,-1.0,1.0,2.0,0.0,0.0,0.0,1
1.3495145631067962,-0.543229403955585,-0.29534487796070263,-0.7741253506328765,-0.5394573564723419,-0.39974178213418143,0.6037991858887382,-1.0236768620305126,0.21715149004489473,-0.309344790547798,2.0,2023.0,0.0,3.0,0.0,0.0,0.0,1.0,1
-0.6601941747572816,-0.6407872913001867,-0.7389597336688244,0.13029611689622647,0.07331199495704523,-0.11104611000846555,-0.10990502035278155,-0.6234992965958739,0.07115693604174719,0.07961079168509512,1.0,2021.0,1.0,1.0,0.0,0.0,1.0,0.0,0
-0.42718446601941745,-0.12124937072697763,0.6396759489509479,0.059465508782423855,0.07980078581958894,-0.18680638498676502,-0.03934871099050204,-0.36281587649477615,0.02265015662742678,-0.6766917293233082,4.0,2021.0,-1.0,1.0,1.0,0.0,0.0,0.0,0
0.1650485436893204,0.8423624100842497,1.3066077203098605,-0.19882443994777957,0.012780875543763604,0.0774370694710383,0.9877883310719131,0.6635808004804501,0.0652300764694853,-0.6766917293233082,4.0,2023.0,-1.0,1.0,3.0,0.0,0.0,0.0,0
-0.9320388349514563,0.33644050225048716,-0.7055801772890704,0.022055994711260005,0.010694154456985844,-0.011473936552807729,-0.1248303934871099,0.19861758485067119,-0.0038602969766168556,1.7958357432041645,2.0,2021.0,4.0,0.0,2.0,0.0,0.0,1.0,0
-0.30097087378640774,-0.39873119051888367,-0.1953379469903219,0.0849890276546959,-0.12984065758181776,0.43140605583636227,0.22930800542740842,0.14620268419640978,-0.17201505024068872,-0.29854046881910656,3.0,2022.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.2524271844660194,0.5198686261238857,1.0834043983165829,1.5650387494324771,0.06902529854925588,0.2734463750220521,-0.858887381275441,0.645728291816022,0.14215619130127105,-0.6766917293233082,2.0,2020.0,-1.0,2.0,3.0,0.0,0.0,1.0,1
-0.2524271844660194,-2.3912961219804156,-0.9314612361989172,1.7970473432039837,-0.5351058820326917,2.119842532667971,0.7014925373134329,-0.10531126671702226,-5.069171227578061,-0.6766917293233082,2.0,2023.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
-0.06796116504854369,0.8230920299060068,0.007323385174701994,-0.7857189997176095,0.013184047218148223,-0.1939938376384667,0.3175033921302578,0.2958182130780024,-0.15967478161110185,3.6090225563909772,1.0,2022.0,2.0,1.0,3.0,1.0,0.0,0.0,0
-0.4077669902912621,-1.4996793881588812,-0.3143584366044233,-0.06497252548175886,-0.46285140353176557,1.1350879658040918,-0.16689280868385345,-0.07935910931536755,-1.7022680260635894,-0.6766917293233082,2.0,2021.0,-1.0,1.0,0.0,0.0,0.0,0.0,1
-1.174757281553398,-0.39215825484705435,-0.5668890215595859,-0.04782823842158202,-0.5716265334544967,0.4865911813703567,-0.9348710990502035,0.2007462438259285,-0.1908207485101656,0.12687969924812034,3.0,2020.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.2524271844660194,-1.00108176372063,-0.61222140621677,0.9586596493349868,0.06614205980953301,0.2620243138608423,0.20488466757123475,-0.44377751961045586,-0.2623077622574999,-0.34702139965297857,0.0,2022.0,0.0,2.0,0.0,0.0,0.0,1.0,0
1.3689320388349515,-1.141815273297846,-0.7096213121153303,-1.5393364012718114,-0.7850192005682052,-0.5734537422590434,-0.9416553595658074,-1.8541456785310273,0.6547782414411822,-0.0922761449077238,2.0,2020.0,0.0,3.0,0.0,1.0,0.0,0.0,0
0.019417475728155338,0.832791078318758,0.6570049326316161,-0.9204064723168203,-0.008285878829994308,-0.4267227597447069,-0.9647218453188603,-0.10296095425096101,-0.35537090723095077,-0.309344790547798,3.0,2020.0,0.0,1.0,3.0,0.0,0.0,0.0,1
0.0,0.8901168869553504,0.32056600428495197,0.5790360010771064,0.0,0.45402318431840055,0.2537313432835821,1.0803140093393577,0.40413370343105,0.2756892230576441,3.0,2022.0,1.0,1.0,3.0,0.0,1.0,0.0,1
0.5436893203883495,0.17794365679643384,0.20378006054320774,1.4167044270673483,0.3261226111450562,0.5998326597846569,-0.592944369063772,0.7029667559176807,0.10673641694801306,0.1804511278195489,3.0,2020.0,0.0,2.0,2.0,1.0,0.0,1.0,1
-0.9805825242718447,-0.13843137142541936,0.6277839999425466,0.3335265420362253,-0.9038210614978484,0.921718508260182,-0.5861601085481682,0.7327436810087518,-0.12759475716664873,-0.6766917293233082,4.0,2020.0,-1.0,0.0,1.0,0.0,0.0,0.0,1
1.3300970873786409,0.2829162476666685,-0.09967732123896304,0.15517230542261737,1.0629976882465872,0.7991880429883101,0.32700135685210313,0.9384910493545864,0.22610328230232088,-0.049514028974876154,0.0,2022.0,1.0,3.0,2.0,1.0,0.0,0.0,1
0.1650485436893204,-0.038923158950866156,0.05368562301968786,0.21467851027359539,0.01675204233906537,0.10149766828963136,-0.8602442333785617,0.06645920651882566,-0.003950609875979609,-0.0922761449077238,3.0,2020.0,0.0,1.0,1.0,0.0,0.0,0.0,1
1.2718446601941749,-1.1324151597193115,-0.7031156244264122,-0.6023892156506268,1.3854023692572264,1.0892858323167505,-0.34599728629579374,0.14903409118486888,-1.233523789782956,-0.3631028791490922,3.0,2021.0,0.0,3.0,0.0,1.0,0.0,0.0,1
-0.5631067961165048,0.4441289846066938,-0.2549539425500111,-0.5695310989670408,0.26435977643171715,-0.4694664995252908,-0.6702849389416553,-0.4702939530433162,-0.2085036797410263,1.0003269042170644,3.0,2020.0,2.0,1.0,2.0,0.0,0.0,0.0,0
1.4174757281553398,-0.4977559553046975,-0.6399710939580284,-0.9117096863156783,0.16606485413168082,0.11715534229837755,0.18317503392130258,-0.24111351106244439,-0.058314769324777756,0.12687969924812034,2.0,2022.0,1.0,3.0,1.0,0.0,0.0,0.0,1
0.6116504854368932,-1.3524179121639357,-1.2314514782416526,0.0900040565869346,1.1211068162266908,1.832920667799193,0.344640434192673,0.46704140706088715,-2.478874742707111,0.3947368421052631,1.0,2022.0,1.0,2.0,0.0,0.0,0.0,0.0,1
0.4368932038834951,-0.44497053209507503,-1.0772503038686225,1.5571899092785368,0.6592413320738117,1.508930160080058,0.46132971506105835,0.9139850289838974,-0.6714294562251302,2.0300751879699246,4.0,2022.0,3.0,2.0,1.0,0.0,1.0,0.0,1
0.18446601941747573,1.1061533227627771,0.20322939809576884,0.2903744028093886,-0.09494051982911625,-0.5146775548631038,-0.46132971506105835,-0.10688743143163461,-0.5693122874632438,0.9304511278195489,2.0,2021.0,2.0,1.0,3.0,0.0,1.0,0.0,0
-0.18446601941747573,0.5830139004789142,1.1271082949658018,-0.24019502980156712,0.08419281583009244,-0.4564136858157643,-0.7896879240162822,-0.3430337612613291,-0.26609552319940644,-0.6766917293233082,4.0,2020.0,-1.0,1.0,3.0,0.0,0.0,1.0,0
0.941747572815534,-0.38107001567405147,-0.5592150539822772,-0.7790291450577264,0.25032841181517834,0.26581264347384914,-0.8113975576662144,-0.0005148065226695645,-0.10129322821494074,0.6090225563909776,3.0,2020.0,1.0,3.0,1.0,0.0,0.0,0.0,1
0.11650485436893204,-0.38155709976534635,-0.1834517735021273,-0.14826546309007965,0.09137782837957693,0.7843263602580354,-0.12211668928086838,0.4559729488720618,-0.2992652912895662,-0.20050125313283207,3.0,2021.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-1.5242718446601942,-0.3593443847407784,-0.16807836680030722,-1.031138804921721,0.7544198513704906,-0.4949378642749079,0.9063772048846676,-1.0981337969534049,0.17785314232278165,-0.3552631578947368,3.0,2023.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.8640776699029126,1.3118724065104355,0.9885822693559075,-0.7655541165936919,0.7504799531306234,-0.8685329794657778,-0.5359565807327001,-1.745771000799105,-1.1394044499054485,0.12687969924812034,3.0,2020.0,0.0,0.0,3.0,0.0,1.0,0.0,1
-0.13592233009708737,0.3304555975053434,-0.33362584180283694,0.46471480529259535,0.0553472015312325,-0.4071972684083534,-0.45861601085481685,-0.4192911352545715,-0.13456061663442612,2.290341237709659,2.0,2021.0,2.0,1.0,2.0,0.0,1.0,0.0,0
0.24271844660194175,0.3056490934320777,0.9351394899345481,-1.0660885104954678,-0.14745739977595265,-0.607524487076925,-0.7666214382632293,-0.9285689933826864,-0.1856893087128501,-0.6766917293233082,3.0,2020.0,-1.0,2.0,2.0,0.0,0.0,0.0,1
-0.038834951456310676,0.7278128844539219,0.5843485435631628,-0.21427287385127278,0.020177164416514577,-0.5195619837252504,0.23337856173677068,-0.3870723287174049,-0.3781439060276761,-0.2870813397129186,3.0,2022.0,0.0,1.0,3.0,0.0,1.0,0.0,1
0.9514563106796117,0.09132397536282277,-0.7061042065188035,0.513859432751014,-0.11163527430784707,-0.11733095156845151,0.37991858887381275,-0.11322115432546725,-0.010715128930333818,1.30133024869867,2.0,2022.0,3.0,3.0,2.0,0.0,0.0,0.0,1
-1.5145631067961165,-0.3090099174821875,-0.1332418891351557,-0.4370027110860535,0.11967679034751087,-0.07901736798585654,0.3066485753052917,-0.34535839591311634,0.024417150360969173,0.12687969924812034,2.0,2022.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.11650485436893204,-0.2585959005265116,-0.4744527517567591,2.3261573250822303,0.18646396090707862,1.6004823311190914,0.7394843962008141,1.1028997665671636,-0.41387816969251195,0.2100077780658543,1.0,2023.0,1.0,1.0,1.0,0.0,0.0,0.0,1
-1.4077669902912622,-0.15827850922562467,-0.40502448387914697,0.49499002493052846,-0.5031993941275762,0.3574450868630369,-0.0027137042062415195,0.24739403567142249,-0.05657587547870539,0.3947368421052631,4.0,2021.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.5922330097087378,-0.1306324585653738,-0.009786631774330368,0.1942419247585402,0.18746832696134216,0.31654487995111874,-0.7001356852103121,0.2274295760224613,-0.041351035914295745,-0.29854046881910656,1.0,2020.0,0.0,2.0,1.0,1.0,0.0,1.0,1
-0.06796116504854369,0.48442987811063326,0.41590113975101584,1.186921258776186,-0.008995093561134378,0.13235637668526298,-0.39348710990502034,0.47193241110319695,0.06411738342480701,0.24167561761546721,3.0,2021.0,0.0,1.0,3.0,0.0,0.0,0.0,1
0.3300970873786408,-0.058927373788489286,-0.8100878890015419,-1.6935069959527411,-0.16070617194434714,-0.4868451679490516,0.34599728629579374,-0.8663489956244927,0.028688507188853605,2.0300751879699246,2.0,2022.0,3.0,2.0,1.0,0.0,0.0,1.0,1
-0.6699029126213593,0.4884592059986737,0.04257834404676853,1.1616328800385987,-0.29908534851905655,0.4464607376443887,0.24830393487109906,0.7887637951410005,0.21807785741936028,0.7518796992481203,2.0,2022.0,1.0,0.0,3.0,0.0,1.0,0.0,1
1.0,-0.165608667748931,-0.41009759209390845,0.9098105171734079,0.07081213238852622,0.07081213238852622,0.08548168249660787,-0.05849277228045812,-0.011727102905324754,4.466165413533835,3.0,2022.0,1.0,3.0,1.0,1.0,1.0,0.0,1
0.8155339805825242,-0.03746497884037361,-0.3214108314795539,0.3260316017482533,0.4493555133277316,0.5509954508661471,0.38670284938941657,0.508618315478094,-0.020643032907842317,0.3123192596876808,1.0,2022.0,1.0,2.0,1.0,0.0,0.0,0.0,1
0.4563106796116505,-0.5508515120165607,-0.9435549063657471,-1.0086021816152166,-0.1284477780231995,-0.28149193907211806,0.29579375848032563,-0.8154532055729476,0.15506026025834982,0.8068247541931753,3.0,2022.0,2.0,2.0,0.0,0.0,0.0,0.0,0
-0.0970873786407767,0.6361738068959766,0.14481153630849286,-0.6597818504020936,0.07133535324664168,-0.7347541384404094,0.7788331071913162,-1.1816479690464026,-0.4674313373842086,0.44132069303694016,3.0,2023.0,1.0,1.0,3.0,0.0,0.0,0.0,0
0.4563106796116505,0.17793121997093136,0.20377145295165516,0.28779369144926725,0.2301839020738606,0.5044455726299498,0.19402985074626866,0.6206432510273329,0.08975661614698204,-0.03383458646616534,3.0,2022.0,0.0,2.0,2.0,0.0,0.0,0.0,1
0.0,0.7018597995151278,0.19027286189345158,2.057012494664046,-0.0,-0.14204820836212056,0.5753052917232022,0.2851370249962358,-0.09969792704252103,3.6090225563909772,1.0,2023.0,1.0,1.0,3.0,1.0,0.0,0.0,0
0.6699029126213593,-2.4296612910966364,-1.6008945964974788,1.134859278008825,0.8113750553747235,1.2111830536753119,-0.4735413839891452,-0.6864159665701846,-2.942764581947125,0.07961079168509512,4.0,2020.0,0.0,2.0,0.0,0.0,0.0,0.0,1
1.2815533980582525,1.3118724065104355,0.6124651492018113,-0.357105771213723,-0.9306283792460913,-0.7261721444117227,0.37720488466757124,-0.6618031471187696,-0.9526451986302502,0.7518796992481203,3.0,2022.0,1.0,3.0,3.0,0.0,0.0,0.0,1
0.8349514563106796,-0.2129516612232331,-0.4428630386353664,0.00411012323739611,0.9741054925191438,1.166661229412463,0.8208955223880597,0.8543660910322773,-0.24844244688812347,1.30133024869867,4.0,2023.0,1.0,2.0,1.0,0.0,0.0,0.0,0
